timestamp;programme;machine_learning;information_retrieval;statistics;databases;gender;chatgpt;birthday;student_estimate;stress;sports;random_number;bedtime;good_day_1;good_day_2;age
2025-04-01 12:17:00;Computer Science;yes;yes;unknown;yes;male;yes;1999-01-01;0.6153846153846154;0.2;0.17391304347826086;538299000000.0;0.2777777777777778;Pizza;Beers;0.30434782608695654
2025-04-01 12:17:00;Other;yes;unknown;yes;yes;male;yes;2000-01-01;0.5096153846153846;0.6;0.34782608695652173;1984.0;0.2777777777777778;Good food;Good sleep ;0.2608695652173913
2025-04-01 12:17:00;Artificial Intelligence;yes;yes;yes;yes;male;no;2001-06-15;0.8076923076923077;0.5;0.17391304347826086;72.0;0.1111111111111111;Mama’s food;Dad’s card ;0.17391304347826086
2025-04-01 12:17:00;Computer Science;yes;yes;unknown;yes;female;no;1900-01-01;0.23076923076923078;0.7;0.08695652173913043;7.0;0.1111111111111111;Good work;Good sleep;
2025-04-01 12:17:00;Computer Science;no;no;yes;yes;male;yes;2001-02-27;0.8076923076923077;;0.0;94.0;0.3888888888888889;Passing courses;Sleeping;0.21739130434782608
2025-04-01 12:17:00;Artificial Intelligence;yes;yes;no;yes;male;yes;1982-05-10;0.6153846153846154;0.5;0.30434782608695654;13.0;0.3333333333333333;Drugs;More drugs;1.0
2025-04-01 12:17:00;Artificial Intelligence;no;no;yes;yes;female;yes;1998-12-16;0.6153846153846154;0.3;0.43478260869565216;28.0;0.25;Coffee;Sports;0.30434782608695654
2025-04-01 12:17:00;Bioinformatics;yes;no;unknown;unknown;female;yes;2002-06-23;0.23076923076923078;;0.0;9.0;0.25;Nothing ;Nothing ;0.13043478260869565
2025-04-01 12:17:00;Business Analytics;yes;no;no;yes;female;yes;2000-08-10;0.23076923076923078;0.7;0.0;8.0;0.3888888888888889;Passing grade;Credit in balance;0.21739130434782608
2025-04-01 12:17:00;Artificial Intelligence;yes;yes;yes;yes;male;yes;2003-12-30;0.23076923076923078;0.05;0.5217391304347826;6372.0;0.3333333333333333;Sun;More sun;0.08695652173913043
2025-04-01 12:17:00;Artificial Intelligence;yes;yes;yes;yes;male;yes;2025-08-11;0.8076923076923077;0.08;0.2608695652173913;27.0;0.2222222222222222; ; ;
2025-04-01 12:17:00;Artificial Intelligence;yes;yes;yes;yes;male;yes;;0.4230769230769231;;0.43478260869565216;9999.0;0.3333333333333333;Not having EDDA exam;Freetime;
2025-04-01 12:17:00;Artificial Intelligence;no;no;yes;no;male;yes;;0.4230769230769231;0.2;0.13043478260869565;78.0;0.3055555555555556;Hanging with friends in the sun;Eating good food;
2025-04-01 12:17:00;Artificial Intelligence;yes;no;yes;yes;female;yes;2003-07-19;0.4230769230769231;0.5;0.17391304347826086;38.0;0.25;Sun;Activity ;0.08695652173913043
2025-04-01 12:17:00;Computational Science;no;no;yes;no;female;yes;2025-02-19;0.8076923076923077;0.15;0.5217391304347826;19.0;0.3055555555555556;Good food ;Friends ;
2025-04-01 12:17:00;Econometrics;no;no;yes;no;female;not willing to say;2000-05-19;0.038461538461538464;0.75;0.2608695652173913;777.0;0.3055555555555556;Sun;Cappuccino;0.21739130434782608
2025-04-01 12:17:00;Artificial Intelligence;yes;no;yes;yes;female;yes;2014-09-01;0.9038461538461539;;0.30434782608695654;74.0;0.3888888888888889;Sun;Food;
2025-04-01 12:17:00;Artificial Intelligence;yes;no;unknown;yes;female;not willing to say;1905-06-21;0.19230769230769232;0.02;0.17391304347826086;99.0;0.3333333333333333;Sunny day;Hanging out with friends;
2025-04-01 12:17:00;Artificial Intelligence;yes;no;yes;yes;female;yes;2001-12-11;0.4230769230769231;0.03;0.43478260869565216;25.0;0.2777777777777778;dance;company;0.17391304347826086
2025-04-01 12:17:00;Econometrics;no;no;yes;no;male;yes;1999-01-24;0.4230769230769231;0.55;0.08695652173913043;27.0;0.2777777777777778;Spending time with Marc;Nice warm weather;0.30434782608695654
2025-04-01 12:17:00;Artificial Intelligence;yes;no;yes;no;male;yes;2000-07-29;0.7230769230769231;0.2;0.391304347826087;108.0;0.2777777777777778;Yoga;Delicious food;0.21739130434782608
2025-04-01 12:17:00;Artificial Intelligence;yes;yes;no;yes;other;yes;;;1.0;0.43478260869565216;37.0;0.5555555555555556;Alcohol;More alcohol;
2025-04-01 12:17:00;Computer Science;no;unknown;yes;yes;female;no;2000-06-01;0.038461538461538464;1.0;0.043478260869565216;4738.0;0.2777777777777778;grade 10;win lottery ;0.21739130434782608
2025-04-01 12:17:00;Artificial Intelligence;yes;yes;no;yes;male;yes;2000-11-11;0.3269230769230769;0.2;0.21739130434782608;11011011.0;0.25;Socialising ;When I've learned something new;0.21739130434782608
2025-04-01 12:17:00;Artificial Intelligence;yes;no;yes;no;male;yes;1997-11-05;0.3269230769230769;0.8;0.17391304347826086;87.0;0.5;doing sports;not having anxiety;0.34782608695652173
2025-04-01 12:17:00;Computational Science;yes;no;yes;no;male;yes;2002-11-27;0.7826923076923077;0.3;0.30434782608695654;39.0;0.19444444444444445;Sports;Free time;0.13043478260869565
2025-04-01 12:17:00;Finance;yes;no;yes;no;male;yes;2001-07-20;0.7884615384615384;0.75;0.0;7.0;0.3333333333333333;Booking tickets;drinking beers;0.17391304347826086
2025-04-01 12:17:00;Computer Science;yes;yes;yes;yes;female;yes;1905-06-22;0.4230769230769231;0.1;0.08695652173913043;7,79E+37;0.3055555555555556;seeing friends;no work;
2025-04-01 12:18:00;Other;yes;no;unknown;yes;female;yes;2002-12-23;0.7115384615384616;0.1;0.13043478260869565;1934.0;0.3611111111111111;Nice weather;No work;0.13043478260869565
2025-04-01 12:18:00;Artificial Intelligence;no;no;yes;yes;female;yes;2002-03-16;0.9038461538461539;0.5;0.34782608695652173;8.0;0.3055555555555556;Good food;Sun ;0.17391304347826086
2025-04-01 12:18:00;Artificial Intelligence;yes;no;yes;yes;male;yes;2002-05-09;0.5192307692307693;0.45;0.17391304347826086;69420.0;0.25;Feeling energized;Reaching the goals I set for myself that day;0.13043478260869565
2025-04-01 12:18:00;Finance;yes;no;yes;yes;male;yes;2003-05-18;0.4230769230769231;0.05;0.34782608695652173;14.0;0.2777777777777778;Sports;Friends;0.08695652173913043
2025-04-01 12:18:00;Business Analytics;yes;yes;yes;yes;female;yes;2002-11-11;0.7115384615384616;0.89;0.30434782608695654;69.0;0.25;Bubble tea;Dog;0.13043478260869565
2025-04-01 12:18:00;Econometrics;yes;yes;yes;yes;male;no;1905-06-22;0.5192307692307693;0.0;0.17391304347826086;14.0;0.4444444444444444;No school;High grade;
2025-04-01 12:18:00;Artificial Intelligence;yes;unknown;yes;yes;male;not willing to say;1900-01-26;0.23076923076923078;0.49;0.30434782608695654;420.0;0.3888888888888889;Warm;Sun;
2025-04-01 12:18:00;Artificial Intelligence;yes;yes;yes;yes;male;yes;2001-08-29;1.0;;0.17391304347826086;66.0;0.3333333333333333;Going to gym;Weed;0.17391304347826086
2025-04-01 12:18:00;Artificial Intelligence;yes;yes;yes;yes;male;yes;2002-11-21;0.23076923076923078;0.0;;1,99E+80;0.3888888888888889;Ajax winning;Drugs;0.13043478260869565
2025-04-01 12:18:00;Artificial Intelligence;yes;yes;yes;yes;female;yes;;0.46153846153846156;0.7;0.5217391304347826;4.0;0.2777777777777778;Sun;Interacting with my loved ones;
2025-04-01 12:18:00;Computer Science;no;no;yes;yes;male;yes;2001-09-16;0.23076923076923078;0.3;0.21739130434782608;2,32E+34;0.2777777777777778;nothing to do;can do anything;0.17391304347826086
2025-04-01 12:18:00;Other;yes;yes;no;yes;other;not willing to say;1905-06-19;0.4230769230769231;0.72;0.08695652173913043;73.0;0.2777777777777778;Beer ;Wine ;
2025-04-01 12:18:00;Computer Science;yes;yes;yes;yes;male;no;1996-08-16;0.5192307692307693;0.05;0.391304347826087;-1.0;0.3333333333333333;A cold beer;Kissing the homies for good night ;0.391304347826087
2025-04-01 12:18:00;Artificial Intelligence;yes;no;no;no;other;yes;;0.7115384615384616;0.6;0.13043478260869565;358.0;0.5;Happy;Friends;
2025-04-01 12:18:00;Artificial Intelligence;no;no;yes;yes;female;yes;1998-11-26;0.1346153846153846;0.6;0.08695652173913043;42.0;0.3888888888888889;Good meal;Sunny day;0.30434782608695654
2025-04-01 12:18:00;Artificial Intelligence;yes;yes;no;yes;other;yes;;0.5673076923076923;0.06;0.43478260869565216;61.0;0.2222222222222222;Az winning;Went to the gym;
2025-04-01 12:18:00;Artificial Intelligence;yes;no;yes;yes;male;yes;2000-09-14;0.23076923076923078;0.13;0.2608695652173913;7.0;0.2777777777777778;Sunny;Pilsie;0.21739130434782608
2025-04-01 12:18:00;Artificial Intelligence;yes;yes;yes;yes;male;yes;;0.5192307692307693;0.0;0.21739130434782608;69.0;0.5;Free time;Videogames;
2025-04-01 12:18:00;Business Analytics;yes;no;yes;no;female;yes;2001-05-20;0.8076923076923077;0.02;0.17391304347826086;7.0;0.3333333333333333;Sun, good food, being productive;Travelling;0.17391304347826086
2025-04-01 12:18:00;Artificial Intelligence;no;no;yes;unknown;male;yes;1999-12-28;0.6153846153846154;0.6;0.2608695652173913;87.0;0.3055555555555556;Praying 5 times on time;Seeing my parents and my younger brother doing fine;0.2608695652173913
2025-04-01 12:18:00;Artificial Intelligence;no;no;yes;yes;male;yes;;0.20576923076923076;0.11;0.30434782608695654;6969696.0;0.4166666666666667;Gym;Edda;
2025-04-01 12:18:00;Artificial Intelligence;yes;yes;yes;yes;female;not willing to say;2025-05-23;0.8076923076923077;0.6;0.2608695652173913;5.0;0.3333333333333333;sun;more sun ;
2025-04-01 12:18:00;Computational Science;no;no;yes;yes;female;yes;1997-07-19;0.5192307692307693;0.35;0.30434782608695654;95836.0;0.3333333333333333;Getting enough sleep;Healthy breakfast;0.34782608695652173
2025-04-01 12:18:00;Bioinformatics;yes;unknown;yes;unknown;male;no;1994-12-10;0.4230769230769231;0.15;0.21739130434782608;;0.2777777777777778;A good day;A bad day;0.4782608695652174
2025-04-01 12:18:00;Computer Science;yes;yes;yes;yes;female;yes;;0.6153846153846154;0.66;0.2608695652173913;12.0;0.25;Sunny weather ;Good grades ;
2025-04-01 12:18:00;Artificial Intelligence;yes;no;yes;no;female;yes;2002-09-30;0.0;0.8;0.2608695652173913;47.0;0.16666666666666666;Sunny day spent with friends ;going to a rave;0.13043478260869565
2025-04-01 12:18:00;Artificial Intelligence;no;no;no;yes;other;yes;1900-01-01;0.8076923076923077;1.0;0.08695652173913043;89.0;0.5555555555555556;Sun;Sun;
2025-04-01 12:18:00;Computer Science;yes;yes;unknown;yes;female;yes;1900-01-23;0.7115384615384616;0.2;0.0;8.0;0.2222222222222222;Rain;Chocolate;
2025-04-01 12:18:00;Artificial Intelligence;yes;no;yes;no;male;yes;2025-02-15;0.7115384615384616;0.9;0.43478260869565216;4141.0;0.3055555555555556;When the sun is out;Having the time to run;
2025-04-01 12:18:00;Business Analytics;yes;unknown;yes;no;male;not willing to say;2002-03-13;0.2692307692307692;0.4;0.391304347826087;15.0;0.2222222222222222;Get a lot of sleep(at least 8 hours);Eat good food;0.17391304347826086
2025-04-01 12:18:00;Artificial Intelligence;yes;yes;yes;yes;other;not willing to say;2001-10-08;0.3269230769230769;0.3;0.17391304347826086;6.0;0.3888888888888889;happiness ;sun;0.17391304347826086
2025-04-01 12:18:00;Artificial Intelligence;yes;no;yes;yes;male;yes;2001-10-21;0.6730769230769231;0.3;0.34782608695652173;37.0;0.3055555555555556;Doing things I want to do;Not having to do things I don't want to do;0.17391304347826086
2025-04-01 12:18:00;Artificial Intelligence;yes;yes;yes;yes;female;yes;1999-12-10;0.8076923076923077;0.65;0.17391304347826086;168.0;0.2222222222222222;sun;not encountering a stressful situation;0.2608695652173913
2025-04-01 12:18:00;Computational Science;yes;no;yes;yes;male;yes;2001-06-21;0.3269230769230769;;0.21739130434782608;42.0;0.2222222222222222;Sex;Alcohol ;0.17391304347826086
2025-04-01 12:18:00;Econometrics;yes;yes;yes;yes;male;yes;2001-02-28;0.5192307692307693;0.42;0.43478260869565216;5347833.0;0.2222222222222222;Good food and no econometrics courses;Sun, exercise and beer;0.21739130434782608
2025-04-01 12:18:00;Computer Science;no;yes;unknown;no;male;yes;2002-06-28;0.5769230769230769;;0.43478260869565216;7777.0;0.3888888888888889;weed;alcohol;0.13043478260869565
2025-04-01 12:18:00;Computer Science;yes;no;yes;yes;female;yes;2000-11-10;;0.6;0.17391304347826086;8.0;0.2222222222222222;Sunshine;Friends ;0.21739130434782608
2025-04-01 12:18:00;Artificial Intelligence;yes;no;yes;unknown;male;yes;1998-03-08;0.5192307692307693;0.15;0.2608695652173913;42.0;0.2222222222222222;Good weather;Chilling;0.34782608695652173
2025-04-01 12:18:00;Artificial Intelligence;yes;yes;yes;yes;female;yes;;0.6153846153846154;0.3;0.17391304347826086;77.0;0.2777777777777778;Sunny weather;Good food;
2025-04-01 12:18:00;Computational Science;yes;unknown;yes;yes;female;yes;2025-05-28;0.4807692307692308;0.47;0.5217391304347826;30.0;0.2777777777777778;Good food;Sun;
2025-04-01 12:18:00;Computational Science;yes;no;yes;yes;female;yes;2001-10-26;0.5192307692307693;0.1;0.5217391304347826;3.0;0.3888888888888889;sun;good food;0.17391304347826086
2025-04-01 12:18:00;Computer Science;yes;yes;unknown;no;male;yes;2002-07-21;0.23076923076923078;0.2;0.6521739130434783;6.0;0.3611111111111111;delicious food;alcohol dose;0.13043478260869565
2025-04-01 12:18:00;Artificial Intelligence;yes;yes;no;yes;male;yes;;0.3269230769230769;0.2;0.13043478260869565;42.0;0.3055555555555556;no responsibilities;nice weather;
2025-04-01 12:18:00;Econometrics;yes;yes;yes;yes;male;yes;2003-01-25;0.5865384615384616;0.06;0.30434782608695654;10.0;0.2777777777777778;Food;Sun;0.13043478260869565
2025-04-01 12:18:00;Computational Science;yes;no;yes;no;female;yes;2025-02-13;0.5961538461538461;0.37;0.17391304347826086;197367.0;0.3333333333333333;Sun ;Good food;
2025-04-01 12:18:00;Econometrics;yes;no;yes;yes;male;yes;2002-02-15;0.5673076923076923;0.5;0.17391304347826086;1.0;0.2777777777777778;Travel;Active;0.17391304347826086
2025-04-01 12:18:00;Artificial Intelligence;yes;yes;no;yes;male;yes;2005-04-02;0.22115384615384615;0.0;0.43478260869565216;7.0;0.3055555555555556;Not having looking for x ;Spots;0.0
2025-04-01 12:18:00;Computer Science;no;no;no;no;other;yes;;0.4230769230769231;0.3;0.17391304347826086;73.0;0.3333333333333333;Sun;Sub;
2025-04-01 12:18:00;Other;no;yes;yes;no;female;yes;2002-03-21;0.29615384615384616;0.4;0.30434782608695654;8.0;0.25;Coffee;Running in the sun;0.17391304347826086
2025-04-01 12:18:00;Computer Science;yes;yes;yes;yes;other;yes;2025-02-04;0.4807692307692308;;0.0;37.0;0.5555555555555556;Got nothing to do;Interesting activities;
2025-04-01 12:18:00;Computational Science;yes;unknown;yes;no;male;yes;1998-12-04;0.7692307692307693;0.75;0.13043478260869565;7.0;0.3333333333333333;Achivements;Socialising;0.30434782608695654
2025-04-01 12:18:00;Artificial Intelligence;yes;unknown;yes;yes;male;yes;;0.40576923076923077;0.79;0.0;74.0;0.3888888888888889;Being with someone i love;No assignment deadline!!!;
2025-04-01 12:18:00;Computer Science;yes;yes;no;yes;male;not willing to say;;0.9038461538461539;0.42;0.17391304347826086;69.0;0.3055555555555556;Eating burrata;Eating pasta;
2025-04-01 12:18:00;Artificial Intelligence;yes;no;yes;yes;female;yes;2001-10-26;0.23076923076923078;0.3;0.0;7.0;0.3611111111111111;My boyfriend;My friends ;0.17391304347826086
2025-04-01 12:18:00;Computer Science;yes;no;yes;yes;female;yes;2025-10-10;0.8076923076923077;1.0;0.13043478260869565;3.0;1.0;Cats;Sun;
2025-04-01 12:18:00;Artificial Intelligence;yes;yes;unknown;yes;other;not willing to say;2002-01-22;0.6538461538461539;1.0;0.34782608695652173;40.0;0.25;-1;-2;0.17391304347826086
2025-04-01 12:18:00;Bioinformatics;no;no;no;no;female;yes;2001-08-31;0.23076923076923078;0.1;0.34782608695652173;11.0;0.3333333333333333;Delicious food;Nice weather;0.17391304347826086
2025-04-01 12:18:00;Business Analytics;yes;yes;yes;yes;male;not willing to say;2003-07-14;0.5192307692307693;0.85;0.30434782608695654;4.0;0.3611111111111111;A beer after a exam;Seeing my dog;0.08695652173913043
2025-04-01 12:18:00;Artificial Intelligence;yes;yes;unknown;yes;female;yes;2001-01-02;0.40192307692307694;0.4;0.2608695652173913;9582000000000.0;0.25;Sun;Good exam result;0.21739130434782608
2025-04-01 12:18:00;Business Analytics;yes;yes;yes;yes;female;not willing to say;2025-05-21;0.6153846153846154;0.4;0.13043478260869565;9.0;0.16666666666666666;Sleeping in;No assignments;
2025-04-01 12:18:00;Computational Science;yes;no;yes;yes;male;yes;2025-01-05;0.5192307692307693;0.25;0.8695652173913043;40.0;0.2222222222222222;feeling good ;productive;
2025-04-01 12:18:00;Bioinformatics;yes;no;yes;no;male;yes;2002-09-30;0.3269230769230769;0.0;0.30434782608695654;69.0;0.2222222222222222;Sun;Sports;0.13043478260869565
2025-04-01 12:18:00;Computational Science;yes;no;yes;no;male;not willing to say;;0.3269230769230769;;0.21739130434782608;42.0;0.3055555555555556;Doggo;Food;
2025-04-01 12:18:00;Artificial Intelligence;yes;unknown;yes;no;other;yes;1934-08-07;;;0.43478260869565216;7.0;0.2222222222222222;Good talks;Productivity;
2025-04-01 12:18:00;Bioinformatics;yes;yes;yes;no;male;yes;1998-08-22;0.3269230769230769;0.6;0.17391304347826086;89867.0;0.25;Cats;Candy;0.30434782608695654
2025-04-01 12:18:00;Bioinformatics;yes;no;yes;no;female;not willing to say;2001-11-09;1.0;0.4;0.0;658.0;0.0;money;love;0.17391304347826086
2025-04-01 12:18:00;Artificial Intelligence;yes;no;yes;yes;male;yes;2001-07-26;1.0;0.22;0.21739130434782608;236.0;0.25;eating good food;having a nice nap;0.17391304347826086
2025-04-01 12:18:00;Artificial Intelligence;yes;yes;unknown;yes;female;yes;2025-09-20;0.1346153846153846;0.2;0.17391304347826086;11.0;0.2777777777777778;Good sleep;No uni;
2025-04-01 12:18:00;Computer Science;yes;no;unknown;yes;other;yes;2000-08-05;0.4230769230769231;0.13;0.2608695652173913;1738.0;0.3888888888888889;People;Food;0.21739130434782608
2025-04-01 12:18:00;Econometrics;yes;yes;yes;yes;male;yes;2004-04-04;0.6634615384615384;0.05;0.13043478260869565;4.0;0.2222222222222222;Hanging out with friends;No responsibilities;0.043478260869565216
2025-04-01 12:18:00;Business Analytics;yes;no;unknown;yes;male;yes;2004-08-20;0.39807692307692305;0.23;1.0;1,84E+32;0.19444444444444445;Sports;Friends;0.043478260869565216
2025-04-01 12:18:00;Computational Science;yes;no;yes;yes;male;no;2000-04-03;0.4230769230769231;1.0;0.0;7.0;0.2222222222222222;Not going to uni;No deadlines;0.21739130434782608
2025-04-01 12:18:00;Artificial Intelligence;no;no;no;yes;male;yes;2002-10-25;0.4230769230769231;0.3;0.30434782608695654;9.0;0.3055555555555556;Sports;Good sleep;0.13043478260869565
2025-04-01 12:18:00;Computer Science;no;no;no;no;female;yes;1999-04-11;0.2692307692307692;0.67;0.17391304347826086;4.0;0.5;I take the ADHD medicine ;go out with friends ;0.2608695652173913
2025-04-01 12:18:00;Computational Science;no;no;yes;yes;male;yes;1991-01-27;0.4230769230769231;0.01;0.30434782608695654;33.0;0.3333333333333333;No assignments need to do;No lectures;0.6521739130434783
2025-04-01 12:18:00;Bioinformatics;yes;unknown;unknown;unknown;male;yes;2000-01-01;0.8076923076923077;0.69;0.43478260869565216;69.0;0.2777777777777778;Sun;Friends;0.2608695652173913
2025-04-01 12:18:00;Other;yes;no;unknown;yes;male;no;;0.775;;0.13043478260869565;64.0;0.4444444444444444;Sleep;Food;
2025-04-01 12:18:00;Artificial Intelligence;yes;yes;yes;yes;male;yes;1999-11-01;0.4230769230769231;0.75;0.17391304347826086;314159265359.0;0.2222222222222222;Passing EDDA;The sun;0.2608695652173913
2025-04-01 12:18:00;Artificial Intelligence;yes;yes;yes;no;female;yes;2025-12-25;0.7115384615384616;0.6;0.043478260869565216;44.0;0.25;Nice weather;Free time;
2025-04-01 12:18:00;Bioinformatics;no;no;yes;yes;male;yes;;0.3076923076923077;1.0;0.08695652173913043;8.0;0.4444444444444444;no studying;gaming;
2025-04-01 12:18:00;Other;yes;yes;yes;yes;male;yes;;0.5326923076923077;0.07;0.21739130434782608;69420.0;0.4444444444444444;You :);You again :);
2025-04-01 12:18:00;Finance;yes;no;yes;yes;male;yes;2000-01-10;0.8076923076923077;0.4;0.08695652173913043;1.0;0.3611111111111111;Making someone smile;Smiling;0.2608695652173913
2025-04-01 12:18:00;Artificial Intelligence;no;no;yes;no;male;yes;1900-01-26;0.4173076923076923;0.69;0.2608695652173913;426.0;0.2222222222222222;Mild weather, no lectures, good food;No assignments, no exam stress;
2025-04-01 12:18:00;Computer Science;no;unknown;unknown;unknown;male;not willing to say;2001-07-23;0.8076923076923077;0.8;0.2608695652173913;5.0;0.7222222222222222;eating;play ;0.17391304347826086
2025-04-01 12:18:00;Other;yes;no;yes;no;male;yes;;0.4230769230769231;0.2;0.34782608695652173;891230124.0;0.3611111111111111;Friends;Activity and food;
2025-04-01 12:18:00;Business Analytics;yes;unknown;yes;yes;female;yes;1999-02-14;0.7692307692307693;0.0;0.34782608695652173;10.0;0.2222222222222222;Peace;Nature;0.30434782608695654
2025-04-01 12:18:00;Finance;yes;no;yes;no;male;yes;2001-04-26;0.5192307692307693;0.2;0.34782608695652173;124.0;0.25;Sports;Focus;0.17391304347826086
2025-04-01 12:18:00;Computational Science;no;no;yes;no;male;yes;2000-08-01;0.4230769230769231;0.55;0.2608695652173913;47.0;0.3055555555555556;Motorcycle ride;Social interaction;0.21739130434782608
2025-04-01 12:18:00;Artificial Intelligence;yes;yes;no;yes;other;not willing to say;2025-10-06;0.8076923076923077;1.0;0.13043478260869565;420.0;0.3888888888888889;Studying;Learning;
2025-04-01 12:18:00;Computer Science;yes;yes;yes;yes;male;yes;2003-09-02;0.55;0.57;0.2608695652173913;9999999999.0;0.3055555555555556;go out of the house ;play a sport and instrument ;0.08695652173913043
2025-04-01 12:18:00;Artificial Intelligence;no;yes;yes;yes;male;yes;2002-02-24;0.4230769230769231;0.15;0.34782608695652173;67.0;0.3055555555555556;Doing a sport;Playing my bass guitar;0.17391304347826086
2025-04-01 12:18:00;Artificial Intelligence;yes;no;yes;no;male;yes;2001-07-23;0.4230769230769231;0.45;0.17391304347826086;23.0;0.3888888888888889;beer;another beer;0.17391304347826086
2025-04-01 12:18:00;Artificial Intelligence;yes;no;unknown;yes;male;yes;;0.08269230769230769;0.9;0.17391304347826086;;0.5;grounded;social, speding quality time with friends;
2025-04-01 12:18:00;Computer Science;yes;yes;unknown;yes;male;yes;1999-01-31;0.4230769230769231;0.75;0.13043478260869565;81.0;0.4444444444444444;Chilling with buddies;GAMING;0.30434782608695654
2025-04-01 12:18:00;Computer Science;no;yes;yes;yes;male;yes;1921-12-12;0.7115384615384616;;;3737.0;0.3333333333333333;Money;Less money;
2025-04-01 12:18:00;Artificial Intelligence;yes;yes;yes;yes;male;yes;2025-12-05;0.08653846153846154;;0.17391304347826086;2,46E+78;0.2222222222222222;good food;finish task;
2025-04-01 12:18:00;Artificial Intelligence;no;no;yes;yes;male;yes;2025-02-23;0.23076923076923078;0.65;0.13043478260869565;4.0;0.3888888888888889;Coffee;Motivation ;
2025-04-01 12:18:00;Artificial Intelligence;yes;no;no;yes;male;yes;;0.573076923076923;;0.08695652173913043;12.0;0.5;gezelligheid;see above;
2025-04-01 12:18:00;Artificial Intelligence;yes;yes;yes;yes;female;not willing to say;2002-09-20;0.23076923076923078;0.3;0.21739130434782608;13.0;0.25;Productivity;Nice weather;0.13043478260869565
2025-04-01 12:18:00;Artificial Intelligence;yes;unknown;yes;no;female;yes;2001-10-03;0.6153846153846154;0.4;0.43478260869565216;3.0;0.2777777777777778;workout;sun;0.17391304347826086
2025-04-01 12:18:00;Computer Science;yes;yes;no;yes;male;not willing to say;2000-10-09;0.5961538461538461;;0.13043478260869565;7.0;0.5555555555555556;A day outside;Jamming with the homies;0.21739130434782608
2025-04-01 12:18:00;Bioinformatics;yes;yes;yes;no;male;yes;2001-01-11;0.8076923076923077;0.25;0.21739130434782608;27.0;0.25;Waking up refreshed;exercise;0.21739130434782608
2025-04-01 12:18:00;Bioinformatics;yes;no;unknown;no;male;yes;2025-06-11;0.4230769230769231;0.99;0.30434782608695654;77.0;0.3611111111111111;no class;nice weather;
2025-04-01 12:18:00;Computational Science;no;no;no;no;male;yes;;0.38461538461538464;0.4;0.2608695652173913;18282.0;0.16666666666666666;Nice weather;Nice girls;
2025-04-01 12:18:00;Bioinformatics;yes;no;yes;no;female;not willing to say;2001-11-16;0.7115384615384616;0.8;0.13043478260869565;17.0;0.3055555555555556;sleeping;going for a walk;0.17391304347826086
2025-04-01 12:18:00;Computer Science;yes;yes;no;yes;male;no;1999-02-16;0.1346153846153846;0.0;0.34782608695652173;75.0;0.5555555555555556;Fun;Fun 2;0.30434782608695654
2025-04-01 12:18:00;Bioinformatics;no;unknown;no;yes;male;yes;2025-01-13;0.28846153846153844;0.69;0.6521739130434783;4,68E+30;0.16666666666666666;Reaching my calory goal;Sleeping 8 hours;
2025-04-01 12:18:00;Business Analytics;yes;no;yes;yes;female;yes;2002-06-28;0.3269230769230769;0.5;0.0;3.0;0.3055555555555556;feeling productive;socializing ;0.13043478260869565
